Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/forge/page.tsx,66,button,{dynamic},Handler: {() => onGenerateSpec(signal.id  o.type)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/forge/page.tsx,140,button,{dynamic},Handler: {() => void ingest()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/forge/page.tsx,161,button,{dynamic},Handler: {() => setOpen(o => !o)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/forge/page.tsx,229,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/forge/page.tsx,253,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/forge/page.tsx,149,SignalCard,[SignalCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/forge/page.tsx,213,SpecCard,[SpecCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,22,button,{dynamic},Handler: {() => setOpen(o => !o)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,84,button,{dynamic},Handler: {() => void generate()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,167,button,{dynamic},Handler: {() => onAdvance(lead.id  next)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,172,button,[Empty],Handler: {() => onProposal(lead.id)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,176,button,{dynamic},Handler: {() => onEnrich(lead.id)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,180,button,[Empty],Handler: {() => onAdvance(lead.id  "lost")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,272,button,{dynamic},Handler: {() => void createLead()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,331,button,{dynamic},Handler: {() => setOpen(o => !o)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,384,button,{dynamic},Handler: {() => void generate()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,410,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,434,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,94,ContentSetCard,[ContentSetCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,286,LeadCard,[LeadCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/growth/page.tsx,394,BriefCard,[BriefCard],,Missing,High,Unknown
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,74,div,{dynamic},Handler: {onClose},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,76,div,{dynamic} {dynamic} {dynamic} {dynamic},Handler: {e => e.stopPropagation()},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,81,button,[Empty],Handler: {onClose},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,109,button,[Empty],Handler: {() => setSizeTier(tierId)},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,140,button,{dynamic},Handler: {() => toggleOption(o)},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,151,button,[Empty],Handler: {onClose},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,152,button,[Empty],Handler: {() => setStep(2)},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,175,button,[Empty],Handler: {() => setStep(1)},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,176,button,{dynamic},Handler: {() => void submit()},Action,Medium,Action
HiveForgeWizard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/HiveForgeWizard.tsx,194,button,[Empty],Handler: {onClose},Action,Medium,Action
layout,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/layout.tsx,45,CommandPalette,[CommandPalette],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/page.tsx,56,TrackedLink,[Empty],[Dynamic: s.href],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/page.tsx,68,TrackedLink,[Empty],/platform/studio,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/page.tsx,76,TrackedLink,[Empty],[Dynamic: `/platform/hiveforge/catalog/${c.id}`],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,45,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,53,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,61,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,69,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,85,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,93,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,117,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,125,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveops/page.tsx,133,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/insight/page.tsx,177,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/insight/page.tsx,194,button,{dynamic},Handler: {() => void runRefresh()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/insight/page.tsx,205,Link,[Empty],/platform/growth,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/insight/page.tsx,30,TrendIcon,[TrendIcon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/insight/page.tsx,122,TrendIcon,[TrendIcon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/insight/page.tsx,241,TableWidget,[TableWidget],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/live-runtime/page.tsx,31,TrackedButton,[Icon/Image],Handler: {() => setMode("kernel")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/live-runtime/page.tsx,42,TrackedButton,[Icon/Image],Handler: {() => setMode("backend")},Action,Medium,Action
OsConsole,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/os/OsConsole.tsx,102,TrackedButton,{dynamic},Handler: {() => void run()},Action,Medium,Action
OsConsole,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/os/OsConsole.tsx,147,TrackedLink,[Empty],/platform/hiveforge,Valid,Medium,OK
OsConsole,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/os/OsConsole.tsx,163,TrackedLink,[Empty],[Dynamic: `/platform/os/${p.slug}`],Valid,Medium,Unknown
PillarShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/os/PillarShell.tsx,21,TrackedLink,[Icon/Image],/platform/os,Valid,Medium,OK
PillarShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/os/PillarShell.tsx,45,TrackedLink,[Empty],[Dynamic: `/platform/os/${s.slug}`],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,72,button,{dynamic},Handler: {register},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,81,button,[Empty],Handler: {discover},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,92,button,[Empty],Handler: {electLeader},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,93,button,[Empty],Handler: {runVote},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,151,button,[Icon/Image],Handler: {submit},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,167,button,[Empty],Handler: {() => cancel(e.id)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,191,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,209,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/pulse/page.tsx,210,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,81,button,[Empty],Handler: {() => decide(a.id  "approved")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,82,button,[Empty],Handler: {() => decide(a.id  "rejected")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,156,button,{dynamic},Handler: {create},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,218,button,{dynamic},Handler: {register},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,236,button,[Empty],Handler: {() => review(s.id  "approved")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,237,button,[Empty],Handler: {() => review(s.id  "denied")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,283,button,{dynamic},Handler: {issue},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,326,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,345,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/shield/page.tsx,350,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/page.tsx,41,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/page.tsx,61,Link,[Empty],/platform/swarm,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/page.tsx,69,button,{dynamic},Handler: {() => void createWorkspace()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/page.tsx,79,Link,[Icon/Image],[Dynamic: `/platform/studio/${w.id}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/swarm/page.tsx,38,button,{dynamic},Handler: {() => void toggle()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/swarm/page.tsx,112,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/swarm/page.tsx,137,Link,[Empty],/platform/insight,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/swarm/page.tsx,171,button,{dynamic},Handler: {() => void submit()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/swarm/page.tsx,180,DirectiveCard,[DirectiveCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/x/page.tsx,97,button,[Empty],Handler: {route},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/x/page.tsx,136,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/x/page.tsx,154,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/x/page.tsx,155,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,24,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,25,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,26,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,27,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,28,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,29,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,50,Card,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,51,CardHeader,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,52,CardTitle,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,53,CardDescription,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,55,CardContent,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,58,CardFooter,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,59,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,63,Card,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,64,CardHeader,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,65,CardTitle,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,66,CardDescription,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,68,CardContent,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,71,CardFooter,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,72,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,73,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,84,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,97,DropdownMenu,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,98,DropdownMenuTrigger,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,99,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,101,DropdownMenuContent,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,102,DropdownMenuLabel,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,104,DropdownMenuItem,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,105,DropdownMenuItem,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,106,DropdownMenuItem,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,107,DropdownMenuItem,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,115,Tabs,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,116,TabsList,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,117,TabsTrigger,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,118,TabsTrigger,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,120,TabsContent,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,121,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,122,CardHeader,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,123,CardTitle,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,124,CardDescription,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,126,CardContent,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,134,TabsContent,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,135,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,136,CardHeader,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,137,CardTitle,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,138,CardDescription,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,140,CardContent,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,153,Table,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,154,TableCaption,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,155,TableHeader,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,156,TableRow,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,157,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,158,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,159,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,160,TableHead,[Empty],,Missing,High,Unknown
